DATE,HOUR,TAVG,PREC,RHAVG,RAD,W_INT_AVG
2002-01-03,3,0.7,0,99.5,0.1,0.3
2002-01-03,4,0.8,0,99.6,0.1,0.2
2002-01-03,5,0.6,0,99.6,0.0,0.2
2002-01-03,6,0.5,0,99.7,0.0,0.2
2002-01-03,7,0.4,1,99.7,0.1,0.3
2002-01-03,8,0.8,0,99.7,5.1,1.3
2002-01-03,9,0.7,0,99.7,20.8,2.5
2002-01-03,10,0.1,0,99.6,62.6,2.9
2002-01-03,11,-0.1,0,99.5,95.5,4.0
2002-01-03,12,0,0,99.4,117.5,4.4
2002-01-03,13,0.2,0,99.2,134.7,4.3
2002-01-03,14,0.3,1,99.2,93.4,4.5
2002-01-03,15,0.3,0,99.3,69.1,3.7
2002-01-03,16,0.1,0,99.5,11.6,2.4
2002-01-03,17,0.1,0,99.4,1.0,1.5
2002-01-03,18,0.2,0,99.5,0.0,1.0
2002-01-03,19,0.1,0,99.6,0.0,0.3
2002-01-03,20,0,0,99.7,0.1,0.2
2002-01-03,21,-0.1,0,99.8,0.0,0.3
2002-01-03,22,-0.1,0,99.8,0.0,0.3
2002-01-03,23,0.1,0,99.8,0.0,0.6
2002-01-04,0,0,0,99.9,0.0,0.2
2002-01-04,1,-0.1,0,99.9,0.0,0.2
2002-01-04,2,-0.4,0,99.9,0.0,0.2
2002-01-04,3,-0.4,0,99.9,0.0,0.3
2002-01-04,4,-0.4,0,100,0.0,0.4
2002-01-04,5,-0.4,0,100,0.0,0.2
2002-01-04,6,-0.4,0,100,0.0,0.2
2002-01-04,7,-0.4,0,100,0.0,0.2
2002-01-04,8,-0.4,0,100,9.2,0.2
2002-01-04,9,-0.3,0,99.8,55.1,0.2
2002-01-04,10,0.9,0,99,141.3,0.3
2002-01-04,11,3.2,0,84.2,285.7,0.2
2002-01-04,12,3.3,0,74.8,289.1,0.4
2002-01-04,13,2.7,1,77.7,254.0,1.0
2002-01-04,14,3.3,0,72.2,229.6,0.7
2002-01-04,15,2.7,0,72,136.7,0.9
2002-01-04,16,1.4,0,78.5,34.7,0.2
2002-01-04,17,-0.6,0,90.3,1.6,0.7
2002-01-04,18,-1,0,93.3,0.0,0.4
2002-01-04,19,-1.6,0,96.7,0.0,0.4
2002-01-04,20,-2.5,0,97.5,0.0,0.5
2002-01-04,21,-2,0,95.9,0.0,0.3
2002-01-04,22,-3,0,97.6,0.0,0.2
2002-01-04,23,-2.8,0,96.7,0.0,0.2
2002-01-05,0,-1.7,0,92.3,0.0,0.5
2002-01-05,1,-1.1,0,90.7,0.0,0.9
2002-01-05,2,-1.2,0,91.2,0.0,0.9
2002-01-05,3,-0.9,0,90.2,0.0,1.1
2002-01-05,4,-1,0,90.8,0.0,1.1
2002-01-05,5,-1.5,0,92.4,0.0,1.1
2002-01-05,6,-1.5,0,90.3,0.0,1.5
2002-01-05,7,-1.1,0,88.1,0.0,0.6
2002-01-05,8,-1.4,0,88.8,4.0,0.9
2002-01-05,9,-0.6,0,83.7,58.7,0.8
2002-01-05,10,0.6,0,77.7,99.3,0.9
2002-01-05,11,1.3,0,74.1,153.6,1.4
2002-01-05,12,2.2,0,69.1,212.6,1.6
2002-01-05,13,3.3,0,62.9,187.3,1.1
2002-01-05,14,3.3,0,63.4,138.5,0.8
2002-01-05,15,2.8,0,67.6,75.2,1.2
2002-01-05,16,2.3,0,72.6,28.3,0.7
2002-01-05,17,1.2,0,80.5,0.9,0.3
2002-01-05,18,0.4,0,86.2,0.1,0.3
2002-01-05,19,0.3,0,87.6,0.0,1.5
2002-01-05,20,1,0,80.4,0.0,2.0
2002-01-05,21,1.2,0,81.1,0.0,0.9
2002-01-05,22,1.6,0,78.8,0.1,1.4
2002-01-05,23,1.2,0,82.6,0.1,1.8
2002-01-06,0,0.6,0,89.4,0.0,2.3
2002-01-06,1,0.1,0,96,0.0,0.8
2002-01-06,2,0.3,0,96.7,0.0,0.7
2002-01-06,3,0.6,0,97.5,0.0,0.7
2002-01-06,4,0.8,0,97.6,0.0,0.9
2002-01-06,5,0.6,0,98.5,0.0,0.9
2002-01-06,6,0.9,0,97.6,0.0,1.7
2002-01-06,7,1.2,0,95.7,0.0,1.3
2002-01-06,8,1.3,0,95.6,4.0,0.9
2002-01-06,9,2,0,92.3,41.7,1.3
2002-01-06,10,2.9,0,87.7,113.3,0.6
2002-01-06,11,3.4,0,86.8,98.3,0.7
2002-01-06,12,3.6,0,86.4,113.0,0.6
2002-01-06,13,4.1,0,82.8,157.8,0.7
2002-01-06,14,4,0,83.1,83.6,0.8
2002-01-06,15,3.2,0,91.4,60.4,0.8
2002-01-06,16,2.4,1,96.5,14.2,0.3
2002-01-06,17,2.3,1,98.8,0.7,0.6
2002-01-06,18,2.1,1,99.3,0.1,1.0
2002-01-06,19,2.1,1,99.5,0.1,1.6
2002-01-06,20,2,1,99.5,0.1,0.8
2002-01-06,21,2.2,1,99.5,0.1,0.9
2002-01-06,22,2.4,0,99.3,0.1,0.7
2002-01-06,23,2.7,1,99.3,0.1,1.5
2002-01-07,0,2.7,0,99.3,0.1,0.8
2002-01-07,1,2.7,1,99.5,0.1,0.9
2002-01-07,2,3.1,0,98.8,0.0,2.0
2002-01-07,3,3.4,0,95.9,0.1,1.3
2002-01-07,4,3.1,0,96.5,0.1,0.7
2002-01-07,5,3.3,0,96.9,0.1,1.5
2002-01-07,6,3.2,1,96.8,0.1,0.4
2002-01-07,7,3.4,0,98.1,0.1,1.1
2002-01-07,8,3.5,0,97,1.8,0.7
2002-01-07,9,3.6,1,96.8,19.3,0.9
2002-01-07,10,4,0,95.7,41.6,0.8
2002-01-07,11,4.6,0,93.6,73.1,0.3
2002-01-07,12,4.4,2,95.7,43.9,0.5
2002-01-07,13,4.5,2,97.8,67.5,0.7
2002-01-07,14,4.5,0,97.5,67.7,0.5
2002-01-07,15,4.3,0,97.1,40.9,0.5
2002-01-07,16,4,0,98.4,17.1,0.8
2002-01-07,17,3.6,1,98.9,0.8,0.2
2002-01-07,18,3.1,0,98.8,0.1,0.5
2002-01-07,19,3.1,0,99,0.1,0.4
2002-01-07,20,3.6,0,96.9,0.0,0.5
2002-01-07,21,2.7,0,98.4,0.0,0.4
2002-01-07,22,3.2,0,96.7,0.1,0.4
2002-01-07,23,3.2,0,95.4,0.1,0.5
2002-01-08,0,3.4,0,93.9,0.0,0.8
2002-01-08,1,3.3,0,92.9,0.1,0.7
2002-01-08,2,4.2,0,86.2,0.1,0.8
2002-01-08,3,4.4,0,85.6,0.1,0.6
2002-01-08,4,5.4,0,88.3,0.0,2.5
2002-01-08,5,6,1,91.3,0.0,4.6
2002-01-08,6,5.4,0,94.8,0.0,2.5
2002-01-08,7,4.4,0,95.7,0.1,1.1
2002-01-08,8,3.7,0,95.3,2.0,0.8
2002-01-08,9,3.4,0,94.4,32.9,0.5
2002-01-08,10,3.6,0,94,55.4,0.6
2002-01-08,11,4,1,93.3,92.6,0.6
2002-01-08,12,4.7,0,93.1,120.0,1.3
2002-01-08,13,7.1,0,78.9,206.7,4.4
2002-01-08,14,7.5,1,73.8,182.5,5.4
2002-01-08,15,7.4,0,69.4,201.2,6.0
2002-01-08,16,7,0,68.1,88.0,3.7
2002-01-08,17,6.1,0,73.1,2.5,2.3
2002-01-08,18,5.1,0,78,0.0,1.1
2002-01-08,19,4.7,0,79.6,0.1,1.7
2002-01-08,20,4.4,0,78.7,0.1,2.1
2002-01-08,21,4.3,0,76.1,0.1,2.3
2002-01-08,22,4.4,0,76.9,0.0,3.2
2002-01-08,23,4.5,0,78.3,0.1,4.0
2002-01-09,0,4.2,0,81.2,0.1,5.0
2002-01-09,1,3.9,0,85.3,0.1,4.2
2002-01-09,2,3.6,0,87.2,0.1,4.0
2002-01-09,3,3.5,0,87.6,0.1,3.0
2002-01-09,4,3.1,0,89.5,0.1,1.5
2002-01-09,5,2.4,0,92.2,0.2,1.7
2002-01-09,6,2.1,0,92.2,0.1,1.8
2002-01-09,7,1.8,0,92.5,0.1,1.2
2002-01-09,8,1.2,0,94.6,5.5,1.2
2002-01-09,9,2.7,0,85.9,144.4,0.7
2002-01-09,10,3.1,0,84.7,135.4,1.1
2002-01-09,11,3.9,0,80.9,206.4,1.2
2002-01-09,12,5.2,0,74.2,285.1,0.4
2002-01-09,13,5.5,0,68.6,467.8,1.9
2002-01-09,14,4.9,0,72.9,163.3,1.9
2002-01-09,15,4.4,0,74.7,69.2,1.8
2002-01-09,16,4.5,0,75.6,37.7,0.3
2002-01-09,17,2.3,0,85.9,3.0,0.5
2002-01-09,18,0,0,94,0.2,0.5
2002-01-09,19,-1.1,0,96.2,0.0,0.4
2002-01-09,20,-1.9,0,98,0.0,0.4
2002-01-09,21,-2.3,0,98.5,0.0,0.3
2002-01-09,22,-2.1,0,99.1,0.0,0.4
2002-01-09,23,-1.5,0,97.3,0.0,0.4
2002-01-10,0,-1.7,0,95.7,0.0,0.5
2002-01-10,1,-1.6,0,95.3,0.0,0.2
2002-01-10,2,-1.5,0,93.8,0.0,0.8
2002-01-10,3,-1.4,0,92.4,0.0,1.1
2002-01-10,4,-1.3,0,92.6,0.0,0.7
2002-01-10,5,-2.3,0,94.1,0.0,0.6
2002-01-10,6,-2.5,0,94,0.0,1.5
2002-01-10,7,-2.5,0,94.1,0.0,1.1
2002-01-10,8,-2.2,0,93.5,8.8,0.6
2002-01-10,9,-1.6,0,89.7,72.0,0.7
2002-01-10,10,-0.3,0,84.3,108.2,1.1
2002-01-10,11,0.8,0,79,173.1,1.5
2002-01-10,12,1.6,0,74.7,176.9,0.9
2002-01-10,13,2.1,0,72.7,152.5,1.0
2002-01-10,14,2.2,0,72.6,95.6,1.3
2002-01-10,15,1.9,0,76,92.8,1.3
2002-01-10,16,1.6,0,78.3,30.4,1.8
2002-01-10,17,1.6,0,77.1,1.7,1.3
2002-01-10,18,1.4,0,76.8,0.2,1.4
2002-01-10,19,1.2,0,78.3,0.1,0.6
2002-01-10,20,1.2,0,79,0.1,0.6
2002-01-10,21,1,0,81,0.0,0.6
2002-01-10,22,1.1,0,82,0.1,0.6
2002-01-10,23,1.2,0,81.9,0.2,0.8
2002-01-11,0,1.6,0,79,0.1,0.7
2002-01-11,1,1.2,0,81.3,0.1,0.4
2002-01-11,2,1.3,0,80.4,0.1,0.8
2002-01-11,3,1.4,0,80.6,0.1,0.7
2002-01-11,4,1.3,0,80.9,0.0,0.7
2002-01-11,5,0.6,0,86.4,0.1,0.9
2002-01-11,6,1.2,0,81.9,0.0,1.2
2002-01-11,7,1.5,0,79.4,0.1,0.8
2002-01-11,8,1.3,0,81.4,3.9,1.0
2002-01-11,9,2,0,75.7,29.2,1.0
2002-01-11,10,2.9,0,69.7,65.9,0.5
2002-01-11,11,3.2,0,67.2,79.1,0.8
2002-01-11,12,3.8,0,63.5,145.8,1.5
2002-01-11,13,4.3,0,60.4,189.3,1.7
2002-01-11,14,4.9,0,56.8,135.0,1.4
2002-01-11,15,4.3,0,61.1,92.9,1.2
2002-01-11,16,4.3,0,60,28.7,1.1
2002-01-11,17,3.6,0,63.7,1.8,0.5
2002-01-11,18,2.8,0,69.3,0.1,0.7
2002-01-11,19,3.2,0,65.1,0.1,1.4
2002-01-11,20,3.1,0,66,0.2,1.0
2002-01-11,21,2.4,0,70.8,0.1,0.5
2002-01-11,22,1.7,0,76.2,0.1,0.6
2002-01-11,23,1.7,0,77.9,0.2,0.8
2002-01-12,0,2.1,0,76.4,0.1,1.5
2002-01-12,1,2.5,0,74.4,0.1,1.4
2002-01-12,2,2.7,0,72.9,0.1,1.8
2002-01-12,3,2.8,0,72.9,0.1,1.4
2002-01-12,4,2.7,0,73.4,0.1,2.1
2002-01-12,5,2.2,0,75.1,0.1,1.0
2002-01-12,6,1.7,0,73.6,0.1,1.8
2002-01-12,7,1.8,0,73,0.1,0.9
2002-01-12,8,2.6,0,68.8,3.3,4.0
2002-01-12,9,1.5,0,89.9,21.7,4.4
2002-01-12,10,2.2,0,87.2,130.2,3.6
2002-01-12,11,3.8,0,73.9,51.0,4.5
2002-01-12,12,5,0,65.2,94.3,10.6
2002-01-12,13,4.7,0,68.8,108.4,12.1
2002-01-12,14,4.6,0,70.9,232.6,12.6
2002-01-12,15,4.7,1,68,131.2,12.0
2002-01-12,16,4.5,0,69.6,55.7,11.0
2002-01-12,17,4.2,0,71.7,5.7,11.2
2002-01-12,18,3.8,0,73.7,0.1,9.3
2002-01-12,19,3.3,0,75.5,0.1,8.8
2002-01-12,20,2.6,0,78.1,0.1,8.6
2002-01-12,21,1.8,0,80.6,0.2,8.6
2002-01-12,22,1.2,0,82.1,0.1,8.1
2002-01-12,23,0.8,0,82.2,0.1,8.6
2002-01-13,0,0.6,0,81,0.1,8.0
2002-01-13,1,0.3,0,79.8,0.1,6.9
2002-01-13,2,-0.1,0,80,0.0,5.9
2002-01-13,3,-0.4,0,80.5,0.0,5.4
2002-01-13,4,-0.8,0,81.2,0.0,5.7
2002-01-13,5,-0.8,0,79.5,0.0,6.2
2002-01-13,6,-0.7,0,75.8,0.0,5.3
2002-01-13,7,-1,0,77.8,0.0,2.9
2002-01-13,8,-1.3,0,80.1,6.7,1.6
2002-01-13,9,-1.2,0,78,54.7,2.3
2002-01-13,10,-1,0,76.2,203.3,3.1
2002-01-13,11,-0.2,0,71,324.4,2.7
2002-01-13,12,0.3,0,69.2,438.4,4.3
2002-01-13,13,0.4,0,69.2,297.7,4.9
2002-01-13,14,0.4,0,69.8,166.5,2.5
2002-01-13,15,1.1,0,65.4,142.2,0.8
2002-01-13,16,0.6,0,68.3,58.3,0.4
2002-01-13,17,-0.7,0,76.1,3.1,0.3
2002-01-13,18,-1.9,0,82.1,0.0,1.4
2002-01-13,19,-2.2,0,82.9,0.0,1.5
2002-01-13,20,-2.1,0,82,0.0,1.3
2002-01-13,21,-2.4,0,82.6,0.0,1.1
2002-01-13,22,-2.7,0,83.6,0.0,1.6
2002-01-13,23,-2.2,0,79.9,0.0,2.3
2002-01-14,0,-2,0,77.7,0.0,1.4
2002-01-14,1,-2.3,0,78.4,0.0,1.5
2002-01-14,2,-2,0,75.8,0.0,2.0
2002-01-14,3,-2.5,0,78.3,0.0,0.8
2002-01-14,4,-3.2,0,81.9,0.0,0.4
2002-01-14,5,-3.5,0,83.7,0.0,0.5
2002-01-14,6,-3,0,78.5,0.0,0.4
2002-01-14,7,-4.1,0,83.2,0.0,0.7
2002-01-14,8,-4.9,0,89.3,7.3,0.4
2002-01-14,9,-4.4,0,84.8,81.8,0.3
2002-01-14,10,-2.1,0,73.6,157.2,0.3
2002-01-14,11,1.3,0,55.8,321.6,0.2
2002-01-14,12,2.4,0,51.7,390.9,0.9
2002-01-14,13,-1.1,0,82.2,220.9,4.1
2002-01-14,14,-1.7,0,85.7,306.6,4.8
2002-01-14,15,-1.8,0,84.4,237.2,4.2
2002-01-14,16,-1.9,0,83.2,105.3,3.6
2002-01-14,17,-2.3,0,86.2,5.3,2.5
2002-01-14,18,-2.3,0,90.9,0.0,2.8
2002-01-14,19,-2.3,0,92,0.0,2.9
2002-01-14,20,-2.5,0,92.1,0.0,2.4
2002-01-14,21,-2.5,0,93.6,0.0,2.7
2002-01-14,22,-2.6,0,93.9,0.0,1.3
2002-01-14,23,-2.6,0,93.9,0.0,1.9
2002-01-15,0,-2.7,0,93.8,0.0,1.8
2002-01-15,1,-3.1,0,94,0.0,2.5
2002-01-15,2,-3.9,0,94.2,0.0,1.6
2002-01-15,3,-4.5,0,95.9,0.0,1.8
2002-01-15,4,-5.2,0,95.5,0.0,0.8
2002-01-15,5,-7,0,96.1,0.0,0.2
2002-01-15,6,-5.5,0,97.5,0.0,2.3
2002-01-15,7,-5.9,0,96.1,0.0,1.8
2002-01-15,8,-5,0,95.4,6.4,2.6
2002-01-15,9,-4.7,0,90.3,37.4,3.7
2002-01-15,10,-4.3,0,83.2,221.1,4.7
2002-01-15,11,-4.2,0,82.3,167.3,5.5
2002-01-15,12,-4.3,0,82.8,140.5,4.7
2002-01-15,13,-3.7,0,79.8,183.5,3.2
2002-01-15,14,-3.6,0,79.8,110.4,3.7
2002-01-15,15,-3.6,0,80,96.9,3.3
2002-01-15,16,-3.6,0,77.1,31.2,2.8
2002-01-15,17,-3.6,0,76.7,3.4,2.5
2002-01-15,18,-3.8,0,78.9,0.0,1.6
2002-01-15,19,-3.9,0,77.5,0.0,0.8
2002-01-15,20,-3.9,0,80.1,0.0,0.8
2002-01-15,21,-3.9,0,81.4,0.0,0.8
2002-01-15,22,-4.2,0,85.4,0.0,0.7
2002-01-15,23,-4.5,0,87.7,0.0,0.3
2002-01-16,0,-4.7,0,90.5,0.0,0.2
2002-01-16,1,-4.8,0,92.1,0.0,0.2
2002-01-16,2,-4.8,0,92.9,0.0,0.2
2002-01-16,3,-4.8,0,93.2,0.0,0.4
2002-01-16,4,-5,0,93.6,0.0,0.8
2002-01-16,5,-5.9,0,95.4,0.0,0.4
2002-01-16,6,-6,0,94.2,0.0,0.3
2002-01-16,7,-5.6,0,93.9,0.0,0.7
2002-01-16,8,-5,0,91.7,9.6,1.4
2002-01-16,9,-4.6,0,89.8,33.3,1.0
2002-01-16,10,-4.2,0,86.1,100.0,1.7
2002-01-16,11,-3.5,0,82.8,170.5,1.8
2002-01-16,12,-2.6,0,80.3,145.9,1.3
2002-01-16,13,-1.9,0,76.3,121.1,2.0
2002-01-16,14,-1.7,0,77.7,150.4,2.6
2002-01-16,15,-1.9,0,83.1,86.1,2.7
2002-01-16,16,-2.2,0,87.8,25.4,2.0
2002-01-16,17,-2.6,0,92.5,4.0,2.5
2002-01-16,18,-2.8,0,95.4,0.0,1.7
2002-01-16,19,-2.8,0,96.9,0.0,0.9
2002-01-16,20,-2.8,0,97.1,0.0,1.7
2002-01-16,21,-2.7,0,96.3,0.0,1.8
2002-01-16,22,-2.7,0,95.4,0.0,1.8
2002-01-16,23,-2.8,0,94.3,0.0,1.8
2002-01-17,0,-2.7,0,92.9,0.0,1.7
2002-01-17,1,-2.7,0,91.6,0.0,1.4
2002-01-17,2,-2.8,0,91.2,0.0,0.6
2002-01-17,3,-2.9,0,92.4,0.0,0.2
2002-01-17,4,-3.2,0,94,0.0,0.3
2002-01-17,5,-3.3,0,95.8,0.0,0.3
2002-01-17,6,-3.2,0,96.8,0.0,1.8
2002-01-17,7,-3.6,0,97.2,0.0,2.8
2002-01-17,8,-3.8,0,95.4,2.9,3.6
2002-01-17,9,-3.9,0,96.4,22.8,3.5
2002-01-17,10,-3.6,0,95.3,75.0,4.3
2002-01-17,11,-3.4,0,94.3,119.6,3.8
2002-01-17,12,-3.3,0,94.2,103.4,4.0
2002-01-17,13,-3.3,0,94.2,98.5,3.9
2002-01-17,14,-3.3,0,92.7,97.4,4.4
2002-01-17,15,-3.7,0,95.9,51.6,4.7
2002-01-17,16,-3.9,0,97.3,25.2,4.4
2002-01-17,17,-3.8,0,97.4,2.6,4.2
2002-01-17,18,-3.8,0,97.3,0.0,3.8
2002-01-17,19,-3.8,0,97.2,0.0,3.8
2002-01-17,20,-4,0,97,0.0,2.7
2002-01-17,21,-4.2,0,96.8,0.0,1.7
2002-01-17,22,-4,0,96.9,0.0,1.9
2002-01-17,23,-3.7,0,96.9,0.0,2.2
2002-01-18,0,-3.4,0,95.9,0.0,3.2
2002-01-18,1,-3.5,0,95.2,0.0,2.3
2002-01-18,2,-3.6,0,93,0.0,2.2
2002-01-18,3,-4,0,93.2,0.0,1.7
2002-01-18,4,-4.3,0,94.6,0.0,2.7
2002-01-18,5,-4.6,0,93.8,0.0,3.0
2002-01-18,6,-4.8,0,93.9,0.0,2.3
2002-01-18,7,-5.1,0,93.6,0.0,2.0
2002-01-18,8,-5.1,0,93.6,4.9,0.4
2002-01-18,9,-4.8,0,93.4,37.5,1.1
2002-01-18,10,-4.4,0,88.4,115.3,2.1
2002-01-18,11,-4.3,0,87.3,151.6,1.7
2002-01-18,12,-2.8,0,82,243.2,1.1
2002-01-18,13,-1.9,0,72.7,411.2,1.3
2002-01-18,14,-1.7,0,69.6,410.4,1.8
2002-01-18,15,-2.4,0,73.5,154.0,1.6
2002-01-18,16,-2.4,0,76.2,50.6,0.9
2002-01-18,17,-2.8,0,80.2,3.1,1.3
2002-01-18,18,-3.1,0,81.9,0.0,1.3
2002-01-18,19,-3.2,0,84.9,0.0,1.7
2002-01-18,20,-3.3,0,86.1,0.0,1.6
2002-01-18,21,-3.3,0,87.5,0.0,0.6
2002-01-18,22,-3.3,0,90.3,0.0,1.3
2002-01-18,23,-3.6,0,95.4,0.0,0.7
2002-01-19,0,-3.6,0,96.8,0.0,0.2
2002-01-19,1,-3.4,0.9993498,97.2,0.0,0.2
2002-01-19,2,-3.4,1.9987,97.5,0.0,0.2
2002-01-19,3,-3.2,0.9992525,97.5,0.0,0.2
2002-01-19,4,-3.1,1.9987,97.8,0.0,0.2
2002-01-19,5,-2.9,1.9987,98.1,0.0,0.2
2002-01-19,6,-2.7,1.9987,98.2,0.0,0.2
2002-01-19,7,-2.9,1.9987,98.1,0.0,0.2
2002-01-19,8,-2.8,2.998049,98.2,0.5,0.2
2002-01-19,9,-1.3,0,97.9,5.8,3.1
2002-01-19,10,-0.4,2,97.3,9.3,6.2
2002-01-19,11,-0.2,1,95.5,22.6,6.4
2002-01-19,12,-0.1,0,93.4,34.8,6.3
2002-01-19,13,0.3,0,88.7,47.6,6.6
2002-01-19,14,0.4,0,84.7,37.9,6.4
2002-01-19,15,0.5,0,83.3,15.0,4.9
2002-01-19,16,0.5,0,85.7,6.3,4.9
2002-01-19,17,0.2,0,89.4,1.0,4.3
2002-01-19,18,0.4,0,85.7,0.1,5.3
2002-01-19,19,0.3,0,86.3,0.1,6.5
2002-01-19,20,0,0,86.7,0.0,7.0
2002-01-19,21,-0.4,0,87.3,0.1,6.2
2002-01-19,22,-0.6,0,85.2,0.0,6.1
2002-01-19,23,-0.9,0,84.2,0.0,5.9
2002-01-20,0,-1,0,81.2,0.0,8.1
2002-01-20,1,-1.3,0,83.4,0.0,7.5
2002-01-20,2,-1.8,0,90.5,0.0,6.1
2002-01-20,3,-2,0,94.7,0.0,4.6
2002-01-20,4,-2,0,96.3,0.0,3.8
2002-01-20,5,-2.3,0.9973181,97.8,0.0,1.9
2002-01-20,6,-2.4,1.994565,98.3,0.0,1.9
2002-01-20,7,-2.3,0.9978621,98.4,0.0,2.3
2002-01-20,8,-2.3,0.9978791,98.4,1.6,2.3
2002-01-20,9,-2,0,98.5,14.1,2.9
2002-01-20,10,-1.4,0,98,31.3,2.8
2002-01-20,11,-0.9,3,98.2,36.8,2.3
2002-01-20,12,-0.4,2,98.5,35.5,0.9
2002-01-20,13,0.5,0,95.3,34.7,3.2
2002-01-20,14,2.9,0,79.2,113.8,7.6
2002-01-20,15,3.3,1,77.5,94.3,7.7
2002-01-20,16,3.2,0,77.8,18.1,5.9
2002-01-20,17,3.2,0,76.8,2.1,6.8
2002-01-20,18,3.1,0,76.2,0.0,6.9
2002-01-20,19,3,0,77.2,0.1,6.7
2002-01-20,20,3,0,74.6,0.0,6.7
2002-01-20,21,2.7,0,75.7,0.1,7.8
2002-01-20,22,2.4,0,76.9,0.0,7.2
2002-01-20,23,2.2,0,78.3,0.1,5.4
2002-01-21,0,2.3,0,77.4,0.1,5.8
2002-01-21,1,1.9,0,80.6,0.1,4.2
2002-01-21,2,1.2,0,86.4,0.1,3.0
2002-01-21,3,0.2,0,95.5,0.0,4.2
2002-01-21,4,0.2,0,95.8,0.0,5.6
2002-01-21,5,0.3,0,94.7,0.0,5.4
2002-01-21,6,-0.2,0,96.9,0.0,6.3
2002-01-21,7,-0.4,0,96,0.0,5.1
2002-01-21,8,-0.4,0,89.4,7.5,5.6
2002-01-21,9,-0.7,0,86.1,44.8,4.3
2002-01-21,10,-0.6,0,83.6,97.1,4.4
2002-01-21,11,-0.6,0,80,144.4,4.1
2002-01-21,12,-0.3,0,79.6,177.4,3.9
2002-01-21,13,-0.4,0,79.6,169.0,4.4
2002-01-21,14,0.4,0,77.6,346.1,3.4
2002-01-21,15,0.2,1,72.9,180.9,5.5
2002-01-21,16,-0.2,0,74.1,84.9,4.5
2002-01-21,17,-0.8,0,72.4,11.1,3.7
2002-01-21,18,-1.6,0,76.9,0.0,1.7
2002-01-21,19,-1.5,0,77.7,0.0,1.1
2002-01-21,20,-1.6,0,80.7,0.0,1.3
2002-01-21,21,-1.5,0,84.9,0.0,4.4
2002-01-21,22,-2,0,81.1,0.0,6.2
2002-01-21,23,-2.8,0,89.6,0.0,4.2
2002-01-22,0,-3.3,0,96.2,0.0,4.5
2002-01-22,1,-3.6,0,96.2,0.0,5.0
2002-01-22,2,-3.9,0,96.2,0.0,4.5
2002-01-22,3,-3.9,0,94.2,0.0,4.7
2002-01-22,4,-4.3,0,92.5,0.0,3.8
2002-01-22,5,-4.6,0,93.1,0.0,3.5
2002-01-22,6,-4.1,0,93.4,0.0,3.5
2002-01-22,7,-4.3,0,93.8,0.0,2.0
2002-01-22,8,-5.5,0,94.9,16.2,0.8
2002-01-22,9,-5,0,92.9,84.5,0.6
2002-01-22,10,-3.8,0,89.4,136.2,0.3
2002-01-22,11,-2.6,0,85.7,179.3,0.2
2002-01-22,12,-3,0.9985421,88.9,132.0,0.5
2002-01-22,13,-2.9,0.9990521,90,73.9,0.3
2002-01-22,14,-3,1.995855,92.8,24.5,0.8
2002-01-22,15,-3,0.9973478,95,11.2,1.2
2002-01-22,16,-2.6,1.000564,96,5.3,3.1
2002-01-22,17,-2,0,91.4,1.0,5.3
2002-01-22,18,-2.4,0,91.7,0.0,5.3
2002-01-22,19,-2.4,0,92.2,0.0,4.8
2002-01-22,20,-2.3,0,88.8,0.0,5.1
2002-01-22,21,-2.4,0,86.5,0.0,4.6
2002-01-22,22,-2.8,0,92.1,0.0,4.6
2002-01-22,23,-2.8,0,93.8,0.0,5.0
2002-01-23,0,-3.1,0,91.6,0.0,4.4
2002-01-23,1,-3.4,0,90.7,0.0,2.8
2002-01-23,2,-3.4,0,89.4,0.0,3.0
2002-01-23,3,-4.1,0,89.9,0.0,3.7
2002-01-23,4,-4.4,0,89.7,0.0,4.0
2002-01-23,5,-4.7,0,90.1,0.0,4.2
2002-01-23,6,-5.1,1.005123,89.7,0.0,3.8
2002-01-23,7,-5.2,0,89.5,0.0,3.6
2002-01-23,8,-5.3,0,89.5,9.5,2.8
2002-01-23,9,-4.1,0,84.5,64.3,3.0
2002-01-23,10,-3,0,78.8,125.2,2.2
2002-01-23,11,-2.2,0,73.7,259.6,1.5
2002-01-23,12,-1.5,0,69.5,253.1,1.7
2002-01-23,13,-1,0,69.2,235.1,2.5
2002-01-23,14,-0.6,0,71.9,197.4,4.3
2002-01-23,15,-1.9,0,88.5,84.2,6.5
2002-01-23,16,-2.2,0,95.3,28.5,3.4
2002-01-23,17,-2.2,0,95.1,4.4,1.9
2002-01-23,18,-2.3,0,95.5,0.0,2.0
2002-01-23,19,-2.4,0,97.5,0.0,0.6
2002-01-23,20,-2.4,0,96.5,0.0,0.3
2002-01-23,21,-2.2,0,94.9,0.0,0.7
2002-01-23,22,-1.6,0,91.2,0.0,0.8
2002-01-23,23,-1.8,0,92.8,0.0,0.2
2002-01-24,0,-1.9,0,94.1,0.0,0.2
2002-01-24,1,-1.2,0,92,0.0,1.0
2002-01-24,2,0.2,0,86.1,0.0,1.5
2002-01-24,3,0.3,0,88,0.0,1.1
2002-01-24,4,0.3,0,87.5,0.0,1.1
2002-01-24,5,0.4,0,87.1,0.0,0.6
2002-01-24,6,0,0,89.6,0.0,0.5
2002-01-24,7,-0.2,0,93.7,0.0,0.7
2002-01-24,8,0.1,0,96.4,3.1,1.5
2002-01-24,9,0,0,98,11.9,1.3
